Repo,CommitHash,TimeStamp,TimeZone,Author,AuthorEmail,Domain,MergeToMaster
ThunderWeasel,afb82ac4f6ea9e18bb89d78d89704963b06818fd,1528131894,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,2e5e522cdc7dd22349174db19137d4ff19533b48,1528129551,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,55a4982d2cab4767ea5ad950c951f2e97f9aa6d2,1528127389,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,8cf13648dc9de78e2b95020e054acbe454c1e34c,1527988183,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,e29c72029c682a0b6660edce12466e2c727b6df6,1527951553,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,2d400c1d01d586639d0edf89fc1df282e125b62e,1527951369,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,73afb415901dd29d89254fa0ed4ffd835764e57e,1527889425,-0700,René Descartes,descartes@proofpoint.com,proofpoint.com,1
ThunderWeasel,2abc7bdadc56d5cd7d55edc50ced14ef72856bca,1527887647,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,6dfa0353ca921fca5cc0541b3bf80fb2e3568a38,1527884141,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,c3a7d75e4ed8873ca33924056b2c580f61ea9c38,1527884035,-0700,Leonhard Euler,euler@proofpoint.com,proofpoint.com,1
ThunderWeasel,f58d976bb47e9252a9a095e1d908ac2c80045297,1527884004,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,4c0d1cbd30d4f73cc0bead3af75a55528cacb383,1527881331,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,70e775706811f4e4b460664ebdfdc2143bc185ae,1527874088,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,7f3192e67d6a95874a4977ac4a808bb7e4505d1e,1527873960,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,b656393639bbbeb29a21b09d851581ad7b3ac0a4,1527872966,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,bf477cc6f26de3e39e01636f3864d37f57a5f378,1527870973,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,7bfb88fb910a8933877e2984fef6d62969c9bad4,1527870235,-0700,René Descartes,descartes@proofpoint.com,proofpoint.com,1
ThunderWeasel,fc1dd0b210a93f1b24bd5a28c3829f072c868851,1527869977,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,e05c58fdfdf1109affbbe9dc9d7541e8bad4b8be,1527869873,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,78b3a1e448cecb00df93af72232c91ffabfe056c,1527865641,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,ef1741b699f5c48b6e62390a7bc88f45cedccd19,1527864912,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,9186fed0d015c1f1bfffdbcbd8427f8bc3656eb4,1527858695,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,2e1e86fb1e322ca6b8586a93628b04832d307e4a,1527857524,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,bc5d020e6dce1d625e34eedaa0852cfce9737c29,1527856511,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,b18eb7f6118d4aedd2a05d554eea79828e56deb0,1527856477,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,8c174d311d80ff33c43b2caacc20d36fa5f1c55a,1527856386,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,376eba84c73d69ef5d1b967f079f8a7400ba2302,1527825262,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,3e00bd6d3b9339b398c53580e94516a2d8c28569,1527817821,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,3beb2f589c8cad62eb76a791ee8544abcd923531,1527812498,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,05502fbbaf360eab470de65b3c75c4bb2687170e,1527808888,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,dca1a58f1ec4f83a5fa0dcc1449efc66458b042c,1527808837,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,c96869ade4c4646187988527af1c6624fa1ab45d,1527808783,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,9a78162eddb5a2dc9aa66b581ea9f1077ad96c99,1527808684,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,6d36cfa174cb00cc2926bd57574a94bd97bcadbe,1527804746,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,205e7a3711071e44c6708cb74103ddae156a634c,1527804402,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,ade7da599677790aae34d4b95ec82f089cd52c28,1527804367,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,c3352b268d8dc428bf19e9242df1f75d41a07807,1527803864,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,a8fea286cbee5007fbbb9e17e9cf75b817cbbf18,1527803246,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,6af9bc1525b04aaa4b4db77f4a4f97710683bc64,1527803217,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,ffc0aaf90b926a3199ea1616db33f643b95ebd15,1527802256,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,3e8ac1e78f08a5be9cc78089048238564f02e811,1527802037,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,01b0a11b8efa052e3e809fe6e4d6c4df6083cd0a,1527802017,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,1f28d4c23887c626ebbceb93fc67648006663521,1527801946,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,be34d3b2c34617a8eb737a91a618e4fd9bb8e7af,1527801551,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,dcedb5aa11294cfc6bd4091020d558121b2b25dd,1527801513,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,c80d0e623aed9118d06c9eb1c5675ec632152fa0,1527800762,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,9500f5beb7b65937edd1f3258744f5075865ed3a,1527800197,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,23ae731c078e02152d6b1d31aeed6afd92eecaf7,1527799923,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,c062fa21161b61ae0990e8adf32d32bbd0fed5ac,1527799491,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,8fb0cd4aae49ae8d74ca4b3ad57b59f1257209a3,1527799181,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,618e8a6c30c97855a7b39d884d8c42268eb888aa,1527799126,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,84d4a86ce44eb42ae0e13a053d37743a05219999,1527799091,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,58a4a9d1275a581f6ccda75c67805e5ef9accfa0,1527797586,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,baf4206c4c823d99ef35367e5a7a4cd1ef326588,1527796013,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,50782c7194e137507298bb6d44d6b62c3ddaa45a,1527792460,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,12df2c8fdd61856de4e0de649a22b4a8b7a6d923,1527791124,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,ba4597e44128710c8b51e0aa10e78b20af909f51,1527790990,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,e7fc79600259a870ad36dbedbee09faca0b10d0b,1527781599,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,18e7cf5df4ba24e677c8cdbbe08d728bc1eb6cfb,1527781217,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,371133119f66eb68177b35adf5129b8c8587382d,1527780317,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,cddda0522d2f3d4f6c437af29dcb328bc42f3b82,1527777849,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,c835169c64ed5044aaba582b4ed8dc4e12c8c171,1527776732,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,3250e0483ae42caec86a3f9eaff3e5a4247932df,1527776350,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,2ef32549297d4c897f7ed65b3c92af5713ef23b5,1527775981,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,c9742c1cd51516b811a014cfc699344d4849a0e9,1527775202,-0700,Leonhard Euler,euler@proofpoint.com,proofpoint.com,1
ThunderWeasel,858967b223d1b9b84e7ab5c253af12094b5c955c,1527775142,-0700,Leonhard Euler,euler@proofpoint.com,proofpoint.com,1
ThunderWeasel,79228b14fae322b53fc0881cf3fefef6ba77762e,1527775108,-0700,Leonhard Euler,euler@proofpoint.com,proofpoint.com,1
ThunderWeasel,bd53ae8a24742ceaca533ecbe5115df6ae581131,1527727048,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,a533390cb06e30043593f8d1592b915a236b5b36,1527726925,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,c56bafa4ad476fc77b9a4d397366297b6c176d47,1527726814,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,96f8c0f63851aa69527796993904c124a5249deb,1527725758,-0700,René Descartes,descartes@proofpoint.com,proofpoint.com,1
ThunderWeasel,d94f0ec07036931402079802157647a714b7d524,1527725679,-0700,René Descartes,descartes@proofpoint.com,proofpoint.com,1
ThunderWeasel,86281ff25b838e42356a5d584a57308e7fc348ec,1527724835,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,50f4e9778548689f75ba4a11d946dcfbc1ca3820,1527724684,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,7adf56f177a0c30b39ebe7eb175c5d0287a63de3,1527724294,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,8d04ab1713f70890c52c9c68ab2d09dc4666bb12,1527724218,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,459b939873e8d7519a231db130aabe3a414e73c4,1527723790,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,1495ed84d6cef5811e5f28633e74c6200bbfea76,1527723433,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,c182f745790383b3fbcd24bff8359e0ffd64b493,1527723108,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,1dbb8cce3ad22206f4869e23330f6962cd6ae901,1527719439,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,ab8ca8004e4b7eeaa68b73e25b69bd32b04fc055,1527718022,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,b39b0812545e5e457fe5c664751c545adb71ecaf,1527715662,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,c15844e236b308576a96a793c640e1fac51dbd6d,1527714437,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,1dafdb923cf7ceabd919bc51c5d46df50c8398db,1527714356,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,1eae122c3134f597f5da5a8280d89d568ee09398,1527711021,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,b963205c282e9038ff469d190be7efe2b9db98e2,1527710704,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,41a36963cfbc08d570dc405fcff1b0a0da219268,1527705656,-0700,René Descartes,descartes@proofpoint.com,proofpoint.com,1
ThunderWeasel,4f757118ba0bfdab5d58501f2a7696ca5013ffff,1527703983,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,971ef704d80a61dd93662289a33d7782cc4db687,1527703955,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,ea00e30ce196fc0f8aa69f909651d59bc1d0d7a0,1527703666,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,7f1ba8eac6da15773fc3012801d70e2302897a9f,1527702555,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,a6d58bbf2824d8954555aedc70b04c4876f1a3f6,1527689173,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,d64c1e98ad0a65268175d8982d7977b74a70e0be,1527298895,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,8725e80056928ad68b53c84d78cbbcc00d04cf82,1527288365,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,021572b7f5b32bbdf71f743f378e8bf64cb11f5e,1527282237,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,1c65af7ddf45df8f3894019270bd9d678e4cfb2a,1527281258,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,75434d305113cd503bce8f01e2d0438a9db087ea,1527263377,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,fcf052ac5102f68dfe9f53a4d130aa46c56cdda8,1527212572,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,c1a9415b41ea2e441ad573de98f5794c89a648ab,1527212079,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,73234137cf41b358a9ff2f0d7d48bf14ab9162b9,1527211342,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,655e912a8885ac4eeda58422177607a72cbd376c,1527206888,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,f1546e52f2439401371cdd74ed4e8789db849ef2,1527206209,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,193764bccd7894d1e79cb538946480a93d72202a,1527205457,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,6c9a0bb3dbd6e7c7049186a634e3ab4eba0d25e1,1527204484,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,756c596b6b8fcad93c6061a8a416a8e63ee5439f,1527204172,-0700,René Descartes,descartes@proofpoint.com,proofpoint.com,1
ThunderWeasel,753385ea3c85b0f3a47aeedc56b7fb14b839e9a8,1527202511,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,7213d07c2c2e12d15aa4df1a6d9e2b3b6e14d67c,1527202680,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,7faa8f2fdc92476a65df3b93fbe1af2e1507c1a5,1527202576,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,cbbfc953cc3d3941862cc773fef68c7f6f24c532,1527202417,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,40f3ed15af4157722e48b94d826ddf5540af7c46,1527201179,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,161a40822ba746fa54fb96e133f2d41a16e01e9e,1527195673,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,95003d4556cba6d414a93b18a59fb3297d142bb7,1527195571,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,eb5b80db0c62cca537f669626059f59c3107dfb8,1527194688,-0700,Leonhard Euler,euler@proofpoint.com,proofpoint.com,1
ThunderWeasel,13d605b0dee4e7c84e682fdbc9b52bbc491e8c3d,1527192876,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,b1227bd3fceecefafb75e269a4cca60e976077b2,1527191633,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,b9a5f52e2c04a5117cf6413e7913b686b50f2607,1527191230,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,107db3431d077b54c2f97272ea205dc87569d300,1527191203,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,d13b8febe0d8f7bbcf9fcb7eaad11394b43790eb,1527190935,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,71a0c673bcbfa57ffbe44c31250230cce91c2a1a,1527190893,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,77e5a5eaef5ccdb07dab0a44ca175ecfaf21144c,1527190471,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,7d56dc34aed2dd534b19d9ac596015479ca8621a,1527189796,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,8c12b62f27d5e739fdd695c279ee50b31daccd73,1527181581,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,5f7a1615c5f0f5989dace6ad9e172d541d18ce97,1527177991,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,457f520267d8899caffc20de882245ac5f35d683,1527174910,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,42d9df118c318c0f1991ba2be6a4013566d3204c,1527173563,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,f46d0fafb8fd736742e2af257f94e14aab816f2c,1527149361,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,b5321c779b2dfdcbdeb9f6cc79362cbcf1e94f5b,1527110548,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,e9bd2439d34f3b7fb1b99a5706b875bbbb9412dd,1527108637,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,6d554538c4196fe62f74e8ab783f5c7cefd64594,1527108556,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,24375b13c36c70553e52dd88058c93e2e987e656,1527108430,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,f4523e7e281237336116b5dda399253fe6781384,1527102273,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,8c268bf3aa62a5a935a5d079072c29f179ecf803,1527099942,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,9b759039abb3ffbbe849d55d95283198e1c8fb40,1527099500,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,ab8899bff13e69c663b9ea55be86b31164832685,1527099299,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,600a6d6225e6dba78711ee4350beca8d7b1e2187,1527098497,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,d17ced28125e24c339eecfa828d52df9e2785f2f,1527094427,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,0f3a209582def3e6b60d3efef55a80185a2f7a6c,1527094406,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,8f91e5caef50cecfb91893c0c628cb137e1aa541,1527089762,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,eecd63450da28ac1c92a10b38d23252f9c74bb9a,1527089666,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,5df18c312eb72eb989c227ebc617d3aa6b11bc65,1527089568,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,bd401eaac3d56f0522a0a7d94fa77a4db14dda64,1527027429,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,41f016557ab240f0f6a0e52fb6b6b1525092bd94,1527025214,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,000533cba8edbc2de5c588b821a271f38863b6f5,1527025064,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,dfcc8f8d9d56c05be7f85596a50456631f872045,1527017472,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,3ff146179459e4657164055c192c8a0ad415ef2d,1527017448,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,d43836e0ee3a7ee622acac30173021fe97234f94,1527017243,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,e44df600385f07c50059802c8bcf14490ff11af0,1527011406,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,66f15e5a0ba6013e0f4e69e208a8e4d65b4fd53c,1527011281,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,1cb8d8f398dceb6bd1cadf467af926f3aad35eb8,1527011125,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,b815dabf19c671758be85bddbb46b1f2781872b4,1527010685,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,3c19917a27f20c3d83bdbcc7af9d996352394c03,1527009425,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,d30289b9039aa884f944742321e62fd35a683c8c,1526939715,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,6cb5db1d36bc5876f366e8341c5a2a04cad38c7c,1526937460,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,ea29b35fd8c05841df1cbbd080c7e505889d2620,1526937163,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,65e14f787c7526fbe92aaffce408859be0390918,1526937088,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,8c904873aa743b1b6f4c152b2b3d1b69395318d0,1526934899,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,9a620e39560fa9b2cde145b2daf18d3d242c2416,1526934476,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,727611e5e1c23802280a5397f4d8d68463202ce0,1526933334,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,bf993965885ce6e778aa94a872ce7e10a29621ac,1526918280,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,48fc49eeae5784567d6aabf7e96da60a7236559f,1526869978,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,e768cdd46877b7bbcc8f83ebb3a758e7fc9c5196,1526932630,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,2adeb19d0dced5fc8e89cf9a72804d3abd36e0b4,1526930380,-0700,John von Neumann,neumann@proofpoint.com,proofpoint.com,1
ThunderWeasel,4017b3093623281c1695a2a8f0cc33c46d958091,1526930434,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,6d86806fa283a8bfab9ce1d86f952a551abcd50a,1526929703,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,0720f4a6569a425966bfa2fd0162bca1faf36512,1526929586,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,dab2a4129f9778ba85d57e687e78b207448d8706,1526926923,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,ffeb066f788b406c223cf8521c484e48cd2da3d5,1526925531,-0700,John von Neumann,neumann@proofpoint.com,proofpoint.com,1
ThunderWeasel,7d1d6e22e27fc91201e9606ddcfc4b4f570c6230,1526925669,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,014ceec907fdb825525c11fc980353b69889a90c,1526924763,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,03700196175c49aee5396235b50809715d07d71c,1526919898,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,2b5253ebcfdbeb1788d2b76f4e66011c2046a1d8,1526919255,-0700,John von Neumann,neumann@proofpoint.com,proofpoint.com,1
ThunderWeasel,3b2cadd317946c0ff687478a6371beaf82ad99bb,1526919216,-0700,John von Neumann,neumann@proofpoint.com,proofpoint.com,1
ThunderWeasel,d2ebc330df101e984d45eba287ebee4150b04175,1526919144,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,d7db28f7eb633fa78dcfa81e9213d6e02fd7f185,1526582573,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,76cfcd11585b766af184d63c77d9f20f2d16809d,1526582376,-0600,John von Neumann,neumann@proofpoint.com,proofpoint.com,0
ThunderWeasel,8353a1922ffc3cf13cfdb28c72c63014710ef0d5,1526776282,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,52c7a2a27071dfd07faa77998de98396be182955,1526683157,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,9283ede40914e5770f93e62afee36bc332e0a727,1526683000,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,94f3b636d11274d8525f644ee87c6f23c2ce33b5,1526681915,-0700,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,1
ThunderWeasel,3a20dda437c80f6f6454f28f970eec5d49f280e5,1526682049,-0600,Marvin Minsky,minsky@proofpoint.com,proofpoint.com,0
ThunderWeasel,7c5f144665a1e14afc1221800a5d5cc51f96d099,1526681365,-0400,René Descartes,descartes@proofpoint.com,proofpoint.com,0
ThunderWeasel,58de8e50b78e8484a4cc3f63d3e5acf56f9cba21,1526679032,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
